Collection Date,Pricing Category,Provider,Device,Model,Specification,Max. Trade-In Value (RM),Standardized Model,Model_Year,Device Type,Model.1,Generation,Year,Screen Size (inch),Clock Speed,Chipset,RAM (GB),Storage (GB),Storage Type,Connectivity,Model Number
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 14 inch (Late 2023),1TB SSD,4830,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,1024.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 14 inch (Late 2023),2TB SSD,5260,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,2048.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 14 inch (Late 2023),4TB SSD,6450,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,4096.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 14 inch (Late 2023),8TB SSD,7450,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,8192.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),512GB SSD,5240,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,512.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),1TB SSD,5680,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,1024.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),2TB SSD,6150,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,2048.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),4TB SSD,7200,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,4096.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),8TB SSD,8710,MacBook Pro M3 Max 14-Core CPU and 30-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,8192.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),512GB SSD,5260,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,512.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),1TB SSD,5420,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,1024.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),2TB SSD,6100,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,2048.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),4TB SSD,6940,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,4096.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),8TB SSD,8600,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 Max,,8192.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),512GB SSD,6000,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,512.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),1TB SSD,6450,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,1024.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),2TB SSD,7030,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,2048.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),4TB SSD,7660,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,4096.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),8TB SSD,9570,MacBook Pro M3 Max 16-Core CPU and 40-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 Max,,8192.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 11-Core CPU and 14-Core GPU 14 inch (Late 2023),512GB SSD,3040,MacBook Pro M3 Pro 11-Core CPU and 14-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 pro,,512.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 11-Core CPU and 14-Core GPU 14 inch (Late 2023),1TB SSD,3320,MacBook Pro M3 Pro 11-Core CPU and 14-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 pro,,1024.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 11-Core CPU and 14-Core GPU 14 inch (Late 2023),2TB SSD,4100,MacBook Pro M3 Pro 11-Core CPU and 14-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 pro,,2048.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 11-Core CPU and 14-Core GPU 14 inch (Late 2023),4TB SSD,4950,MacBook Pro M3 Pro 11-Core CPU and 14-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 pro,,4096.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 14 inch (Late 2023),512GB SSD,3440,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 pro,,512.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 14 inch (Late 2023),1TB SSD,3720,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 pro,,1024.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 14 inch (Late 2023),2TB SSD,4130,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 pro,,2048.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 14 inch (Late 2023),4TB SSD,4800,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 14 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,14.0,,M3 pro,,4096.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 16 inch (Late 2023),512GB SSD,3940,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 pro,,512.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 16 inch (Late 2023),1TB SSD,4380,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 pro,,1024.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 16 inch (Late 2023),2TB SSD,5130,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 pro,,2048.0,SSD,,
,Retailer Trade-in,Switch,Mac,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 16 inch (Late 2023),4TB SSD,5910,MacBook Pro M3 Pro 12-Core CPU and 18-Core GPU 16 inch (Late 2023),2023.0,Mac,MacBook Pro,,Late 2023,16.0,,M3 pro,,4096.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i3 1.1GHz 13 inch (Early 2020),256GB SSD,350,MacBook Air i3 1.1GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.1GHz,i3,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i3 1.1GHz 13 inch (Early 2020),512GB SSD,360,MacBook Air i3 1.1GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.1GHz,i3,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i3 1.1GHz 13 inch (Early 2020),1TB SSD,370,MacBook Air i3 1.1GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.1GHz,i3,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i3 1.1GHz 13 inch (Early 2020),2TB SSD,430,MacBook Air i3 1.1GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.1GHz,i3,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.1GHz 13 inch (Early 2020),256GB SSD,460,MacBook Air i5 1.1GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.1GHz,i5,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.1GHz 13 inch (Early 2020),512GB SSD,500,MacBook Air i5 1.1GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.1GHz,i5,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.1GHz 13 inch (Early 2020),1TB SSD,510,MacBook Air i5 1.1GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.1GHz,i5,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.1GHz 13 inch (Early 2020),2TB SSD,580,MacBook Air i5 1.1GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.1GHz,i5,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Early 2015),128GB SSD,50,MacBook Air i5 1.6GHz 13 inch (Early 2015),2015.0,Mac,MacBook Air,,Early 2015,13.0,1.6GHz,i5,,128.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Early 2015),256GB SSD,50,MacBook Air i5 1.6GHz 13 inch (Early 2015),2015.0,Mac,MacBook Air,,Early 2015,13.0,1.6GHz,i5,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Early 2015),512GB SSD,50,MacBook Air i5 1.6GHz 13 inch (Early 2015),2015.0,Mac,MacBook Air,,Early 2015,13.0,1.6GHz,i5,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Late 2018),128GB SSD,250,MacBook Air i5 1.6GHz 13 inch (Late 2018),2018.0,Mac,MacBook Air,,Late 2018,13.0,1.6GHz,i5,,128.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Late 2018),256GB SSD,350,MacBook Air i5 1.6GHz 13 inch (Late 2018),2018.0,Mac,MacBook Air,,Late 2018,13.0,1.6GHz,i5,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Late 2018),512GB SSD,400,MacBook Air i5 1.6GHz 13 inch (Late 2018),2018.0,Mac,MacBook Air,,Late 2018,13.0,1.6GHz,i5,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Late 2018),1.5TB SSD,450,MacBook Air i5 1.6GHz 13 inch (Late 2018),2018.0,Mac,MacBook Air,,Late 2018,13.0,1.6GHz,i5,,1536.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Mid 2019),128GB SSD,410,MacBook Air i5 1.6GHz 13 inch (Mid 2019),2019.0,Mac,MacBook Air,,Mid 2019,13.0,1.6GHz,i5,,128.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Mid 2019),256GB SSD,420,MacBook Air i5 1.6GHz 13 inch (Mid 2019),2019.0,Mac,MacBook Air,,Mid 2019,13.0,1.6GHz,i5,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Mid 2019),512GB SSD,490,MacBook Air i5 1.6GHz 13 inch (Mid 2019),2019.0,Mac,MacBook Air,,Mid 2019,13.0,1.6GHz,i5,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.6GHz 13 inch (Mid 2019),1TB SSD,500,MacBook Air i5 1.6GHz 13 inch (Mid 2019),2019.0,Mac,MacBook Air,,Mid 2019,13.0,1.6GHz,i5,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.8GHz 13 inch (Mid 2017),128GB SSD,180,MacBook Air i5 1.8GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,1.8GHz,i5,,128.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.8GHz 13 inch (Mid 2017),256GB SSD,230,MacBook Air i5 1.8GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,1.8GHz,i5,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i5 1.8GHz 13 inch (Mid 2017),512GB SSD,260,MacBook Air i5 1.8GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,1.8GHz,i5,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),256GB SSD,490,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),512GB SSD,500,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),1TB SSD,530,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 1.2GHz 13 inch (Early 2020),2TB SSD,600,MacBook Air i7 1.2GHz 13 inch (Early 2020),2020.0,Mac,MacBook Air,,Early 2020,13.0,1.2GHz,i7,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 2.2GHz 13 inch (Early 2015),128GB SSD,80,MacBook Air i7 2.2GHz 13 inch (Early 2015),2015.0,Mac,MacBook Air,,Early 2015,13.0,2.2GHz,i7,,128.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 2.2GHz 13 inch (Early 2015),256GB SSD,80,MacBook Air i7 2.2GHz 13 inch (Early 2015),2015.0,Mac,MacBook Air,,Early 2015,13.0,2.2GHz,i7,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 2.2GHz 13 inch (Early 2015),512GB SSD,80,MacBook Air i7 2.2GHz 13 inch (Early 2015),2015.0,Mac,MacBook Air,,Early 2015,13.0,2.2GHz,i7,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 2.2GHz 13 inch (Mid 2017),128GB SSD,260,MacBook Air i7 2.2GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,2.2GHz,i7,,128.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 2.2GHz 13 inch (Mid 2017),256GB SSD,310,MacBook Air i7 2.2GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,2.2GHz,i7,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air i7 2.2GHz 13 inch (Mid 2017),512GB SSD,430,MacBook Air i7 2.2GHz 13 inch (Mid 2017),2017.0,Mac,MacBook Air,,Mid 2017,13.0,2.2GHz,i7,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),128GB SSD,460,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,128.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),256GB SSD,560,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),512GB SSD,570,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),1TB SSD,580,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2TB SSD,660,MacBook Air M1 8-Core CPU and 7-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),256GB SSD,580,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),512GB SSD,610,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),1TB SSD,680,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2TB SSD,710,MacBook Air M1 8-Core CPU and 8-Core GPU 13 inch (Late 2020),2020.0,Mac,MacBook Air,,Late 2020,13.0,,M1 ,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),256GB SSD,1210,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),512GB SSD,1400,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),1TB SSD,1560,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2TB SSD,2020,MacBook Air M2 8-Core CPU and 10-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),256GB SSD,1860,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),512GB SSD,2020,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),1TB SSD,2250,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2TB SSD,2820,MacBook Air M2 8-Core CPU and 10-Core GPU 15 inch (Mid 2023),2023.0,Mac,MacBook Air,,Mid 2023,15.0,,M2 ,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),256GB SSD,1210,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),512GB SSD,1400,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),1TB SSD,1560,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2TB SSD,1900,MacBook Air M2 8-Core CPU and 8-Core GPU 13.6 inch (Mid 2022),2022.0,Mac,MacBook Air,,Mid 2022,13.6,,M2 ,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),256GB SSD,1980,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),512GB SSD,2160,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),1TB SSD,2480,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2TB SSD,3100,MacBook Air M3 8-Core CPU and 10-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),256GB SSD,2300,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),512GB SSD,2540,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,512.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),1TB SSD,3170,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,1024.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2TB SSD,3450,MacBook Air M3 8-Core CPU and 10-Core GPU 15 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,15.0,,M3 ,,2048.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook Air M3 8-Core CPU and 8-Core GPU 13.6 inch (Early 2024),256GB SSD,1970,MacBook Air M3 8-Core CPU and 8-Core GPU 13.6 inch (Early 2024),2024.0,Mac,MacBook Air,,Early 2024,13.6,,M3 ,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook i5 1.3GHz 12 inch (Mid 2017),256GB SSD,280,MacBook i5 1.3GHz 12 inch (Mid 2017),2017.0,Mac,MacBook,,Mid 2017,12.0,1.3GHz,i5,,256.0,SSD,,
,Retailer Trade-in,UR,Mac,MacBook i5 1.3GHz 12 inch (Mid 2017),512GB SSD,330,MacBook i5 1.3GHz 12 inch (Mid 2017),2017.0,Mac,MacBook,,Mid 2017,12.0,1.3GHz,i5,,512.0,SSD,,
